Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/IAO_0000118#alternative_name,http://purl.obolibrary.org/obo/IAO_0000119#formal_citation
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Biographical_Inventories,Biographical Inventories,,"Sets of items listing information on an
individual's background. Not used as a document
type identifier.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Sales_Personnel,Sales Personnel,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Insurance Agents,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Data_Processing,Data Processing,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Decarboxylases,Decarboxylases,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Early_Intervention,Early Intervention,,"Action taken utilizing medical, family, school,
social, or mental health resources and aimed at
infants and children at risk for, or in the early
stages of mental, physical, learning, or other
disorders.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Brightness_Perception,Brightness Perception,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Electronic_Commerce,Electronic Commerce,,"Business and commercial transactions conducted using
telecommunications and the Internet. Transactions include
marketing, buying, selling, and servicing products.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Internet Shopping|E-Commerce|Virtual Markets|Online Shopping,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Earthworms,Earthworms,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Prednisolone,Prednisolone,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Between_Groups_Design,Between Groups Design,,"Experimental design in which the subjects serve in
only one treatment condition. Includes designs of
matched or correlated groups and randomized
groups.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Animal_Breeding,Animal Breeding,,"Propagation (or reproduction) of a species in its
natural environment or in captive settings.
Includes birth rate and breeding success. Compare
ANIMAL DOMESTICATION, EUGENICS, and SELECTIVE
BREEDING.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Breeding (Animal),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Television,Television,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mouth_(Anatomy),Mouth (Anatomy),,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Apraxia,Apraxia,,"Inability to execute complex coordinated movements
resulting from lesions in the motor area of the
cortex but involving no sensory impairment or
paralysis.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Akinesia,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Physical_Endurance,Physical Endurance,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Childlessness,Childlessness,,State of having no children.,false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Trazodone,Trazodone,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Sensation_Seeking_Scale,Sensation Seeking Scale,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Neonatal_Intensive_Care,Neonatal Intensive Care,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",NICU,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Ischemia,Ischemia,,"A decrease in blood supply to a bodily organ, tissue, or
part caused by vasoconstriction or obstruction of the
inflow of arterial blood.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Occupational_Guidance,Occupational Guidance,,"Assistance in career selection or development;
assessment of interests, abilities, or aptitude;
compilation of occupational and economic
information; and referral to placement services.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Guidance (Occupational)|Vocational Counseling|Career Counseling|Career Guidance|Vocational Guidance,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Sea_Gulls,Sea Gulls,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Gulls,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Histology,Histology,,"Branch of anatomy dealing with the structure of
cells, tissues, and organs in relation to their
functions. Used for the scientific discipline or
the organic structure itself.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Teacher_Aides,Teacher Aides,,"Paraprofessional school personnel who assist
teachers in the instructional process or other
classroom duties.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Cognitive_Dissonance,Cognitive Dissonance,,"Psychological conflict resulting from incongruous
beliefs or attitudes held simultaneously, or from
inconsistency between belief and behavior.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Dissonance (Cognitive),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Mianserin,Mianserin,,"Organic heterocyclic compound having antiserotonin
properties and used as an antihistamine.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Dominance,Dominance,,"Conceptually broad term referring to relative
positions of objects, persons, things, or
processes. Use a more specific term if possible.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Glucocorticoids,Glucocorticoids,,"Any steroid-like compound capable of significantly
influencing intermediary metabolism.
Glucocorticoids are also clinically useful
anti-inflammatory agents.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Communication_Theory,Communication Theory,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Diets,Diets,,"Food and drink regularly consumed or prescribed
for a special reason. Used for human or animal
populations.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Attitude_Change,Attitude Change,,"Significant alteration in individual or group
attitudes or opinions.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Opinion Change,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Boredom,Boredom,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Urinalysis,Urinalysis,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Tryptophan,Tryptophan,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Memes,Memes,,Term coined by Richard Dawkins in which a cultural idea or practice is passed on through a social process of natural selection.,false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Bone_Conduction_Audiometry,Bone Conduction Audiometry,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Consumer_Research,Consumer Research,,"Marketing and advertising research assessing
consumer needs, competition, and methods of sale
for a product.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Chickens,Chickens,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Interests,Interests,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Interest Patterns,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Communication,Communication,,"Conceptually broad term referring to the
transmission of verbal or nonverbal information.
Use a more specific term if possible.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Information Exchange,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Organizational_Objectives,Organizational Objectives,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Organizational Goals|Objectives (Organizational),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Somesthetic_Perception,Somesthetic Perception,,"Awareness of bodily condition or stimuli,
including kinesthetic and cutaneous perception.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Displays,Displays,,"Physical arrangements of stimuli to form a desired
pattern; temporal, spatial, or otherwise.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Childrearing_Attitudes,Childrearing Attitudes,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Neurobiology,Neurobiology,,"Biology of the nervous system. Used for the
scientific discipline or the neurobiological
processes themselves.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Downsizing,Downsizing,,"Reduction in workforce within an organization
through terminations, retirements, or buyouts.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Euphoria,Euphoria,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Dopamine_Antagonists,Dopamine Antagonists,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Attention,Attention,,"Condition of perceptual or cognitive awareness of
or focusing on some aspect of one's environment.
Compare ATTENTION SPAN and VIGILANCE.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Eating_Disorders,Eating Disorders,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Appetite Disorders,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Fire_Fighters,Fire Fighters,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Retention,Retention,,"Persistence of a learned act, information, or
experience as measured by reproduction, recall,
recognition, or relearning. Consider also LONG
TERM MEMORY or SHORT TERM MEMORY. Used for both
human and animal populations.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Remembering,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Toxicomania,Toxicomania,,Pathological desire to consume poisons.,false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Profiles_(Measurement),Profiles (Measurement),,"Usually a composite of scores obtained through psychological testing utilizing instruments which yield separate measures and which comprise a picture or profile of the individual's
characteristics across several areas.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Never_Married,Never Married,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Minor_Tranquilizers,Minor Tranquilizers,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Ants,Ants,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Globus_Pallidus,Globus Pallidus,,"A nucleus of the basal ganglia that is implicated in
complex motor processes.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Dichoptic_Stimulation,Dichoptic Stimulation,,"Simultaneous presentation of different stimuli to
each eye independently.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Disease_Transmission,Disease Transmission,,"Transmission of disease from one individual to
another.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Alienation,Alienation,,"Withdrawal or estrangement from persons, objects,
or positions of former attachment; feelings of
detachment from self or avoidance of emotional
experiences.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychologist_Attitudes,Psychologist Attitudes,,"Attitudes of, not toward, psychologists.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Achilles_Tendon_Reflex,Achilles Tendon Reflex,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Unskilled_Industrial_Workers,Unskilled Industrial Workers,,"Blue collar workers who perform unskilled labor in
an industrial setting.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Occupational_Adjustment,Occupational Adjustment,,Personal adaptation to one's vocation.,false,,,http://www.w3.org/2002/07/owl#Thing,"",Vocational Adjustment,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Klinefelters_Syndrome,Klinefelters Syndrome,,"A condition in males caused by the abnormal presence of two
X chromosomes and one Y chromosome resulting in small
testes, infertility, and underdevelopment of secondary sex
characteristics.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Written_Language,Written Language,,"System of signs and symbols used to convey
information.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Transsexualism,Transsexualism,,"The urge to belong to the opposite sex that may
include surgical procedures to modify the sex
organs in order to appear as the opposite sex.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Virtue,Virtue,,Quality or characteristic that has positive connotations in a particular society and that is considered beneficial to psychological health.,false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Acids,Acids,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#College_Entrance_Examination_Board_Scholastic_Aptitude_Test,College Entrance Examination Board Scholastic Aptitude Test,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Preliminary Scholastic Aptitude Test|SAT|Scholastic Aptitude Test,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Corticobasal_Degeneration,Corticobasal Degeneration,,"Progressive neurological disorder similar to frontotemporal dementia, presenting primarily as a movement disorder.  Symptoms are often characterized by lack of movement and muscle rigidity.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Corticobasal Ganglionic Degeneration|CBD|Corticobasal Ganglia Degeneration,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Vocabulary,Vocabulary,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Words (Vocabulary),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Adaptive_Testing,Adaptive Testing,,"Testing method, usually using a computer, in which
test items of varying difficulty levels are
selected according to the degree to which the
examinee's previous answers were correct.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Tailored Testing|Computer Adaptive Testing,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Colleges,Colleges,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Universities,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Employability,Employability,,"Potential usefulness of an individual as judged on
the basis of job skills, functional literacy,
emotional or social maturity, intellectual
development, or personal values (e.g., personal
responsibility).",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Blood_Groups,Blood Groups,,"Genetically determined classes of human
erythrocytes based on specific antigens for which
the groups are named.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Kinases,Kinases,,"Enzymes that catalyze the conversion of proenzymes
to active enzymes or the transfer of phosphate
groups to form triphosphates (ATP).",false,,,http://www.w3.org/2002/07/owl#Thing,"",Enteropeptidase,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Aggressive_Behavior,Aggressive Behavior,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Agonistic Behavior|Fighting,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Misdiagnosis,Misdiagnosis,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Peacekeeping,Peacekeeping,,"Act of preserving peace between hostile groups or nations
usually by military forces.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Algorithms,Algorithms,,"Set of well-defined rules established for
step-by-step solution of problems in a finite
number of steps.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Emotional_Development,Emotional Development,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Semantic_Differential,Semantic Differential,,"Technique or test which uses subjective ratings of
an idea, concept, or object by means of scaling
opposite adjectives in order to study connotative
meaning. Also used to assess interactions between
people and situations and for attitude assessment.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Sociometry,Sociometry,,"Used for the scientific discipline or the
sociometric processes and properties themselves.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Experimental_Instructions,Experimental Instructions,,"Directions given to a subject participating in an
experiment.",false,,,http://www.w3.org/2002/07/owl#Thing,"",Instructions (Experimental),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Ethanol,Ethanol,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Ethyl Alcohol|Alcohol (Grain),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Threshold_Determination,Threshold Determination,,"Methods and apparatus used in the measurement of
both absolute and difference thresholds for any
sensory modality.",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Working_Women,Working Women,,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Schizophrenia_(Disorganized_Type),Schizophrenia (Disorganized Type),,"",false,,,http://www.w3.org/2002/07/owl#Thing,"",Hebephrenic Schizophrenia,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
